SKU,Product_Name,Category,Current_Stock,Cost_Per_Unit,Supplier,Defect_Rate,Lead_Time_Days,Sales_Date,Quantity_Sold
SKU-006,Notebook A4 Pack,Stationery,35,45,PaperPlus Traders,0.01,4,2026-02-23,7
SKU-006,Notebook A4 Pack,Stationery,35,45,PaperPlus Traders,0.01,4,2026-02-24,7
SKU-006,Notebook A4 Pack,Stationery,35,45,PaperPlus Traders,0.01,4,2026-02-25,2
SKU-006,Notebook A4 Pack,Stationery,35,45,PaperPlus Traders,0.01,4,2026-02-26,5
SKU-006,Notebook A4 Pack,Stationery,35,45,PaperPlus Traders,0.01,4,2026-02-27,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-11-30,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-01,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-02,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-03,5
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-04,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-05,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-06,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-07,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-08,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-09,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-10,6
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-11,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-12,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-13,6
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-14,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-15,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-16,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-17,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-18,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-19,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-20,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-21,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-22,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-23,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-24,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-25,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-26,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-27,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-28,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-29,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-30,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2025-12-31,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-01,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-02,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-03,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-04,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-05,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-06,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-07,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-08,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-09,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-10,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-11,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-12,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-13,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-14,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-15,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-16,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-17,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-18,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-19,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-20,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-21,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-22,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-23,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-24,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-25,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-26,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-27,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-28,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-29,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-30,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-01-31,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-01,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-02,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-03,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-04,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-05,6
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-06,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-07,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-08,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-09,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-10,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-11,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-12,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-13,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-14,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-15,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-16,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-17,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-18,0
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-19,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-20,3
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-21,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-22,1
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-23,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-24,5
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-25,4
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-26,2
SKU-007,Ball Pen Blue (Box 10),Stationery,500,80,WriteWell Co,0.005,3,2026-02-27,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-11-30,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-01,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-02,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-03,0
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-04,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-05,0
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-06,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-07,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-08,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-09,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-10,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-11,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-12,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-13,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-14,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-15,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-16,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-17,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-18,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-19,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-20,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-21,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-22,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-23,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-24,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-25,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-26,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-27,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-28,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-29,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-30,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2025-12-31,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-01,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-02,9
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-03,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-04,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-05,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-06,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-07,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-08,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-09,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-10,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-11,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-12,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-13,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-14,7
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-15,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-16,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-17,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-18,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-19,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-20,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-21,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-22,8
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-23,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-24,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-25,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-26,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-27,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-28,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-29,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-30,0
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-01-31,8
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-01,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-02,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-03,0
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-04,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-05,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-06,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-07,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-08,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-09,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-10,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-11,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-12,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-13,4
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-14,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-15,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-16,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-17,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-18,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-19,1
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-20,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-21,2
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-22,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-23,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-24,5
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-25,6
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-26,3
SKU-008,Hand Sanitizer 500ml,Healthcare,8,95,SafeHands Pharma,0.02,8,2026-02-27,5
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-11-30,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-01,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-02,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-03,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-04,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-05,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-06,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-07,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-08,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-09,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-10,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-11,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-12,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-13,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-14,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-15,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-16,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-17,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-18,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-19,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-20,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-21,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-22,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-23,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-24,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-25,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-26,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-27,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-28,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-29,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-30,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2025-12-31,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-01,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-02,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-03,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-04,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-05,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-06,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-07,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-08,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-09,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-10,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-11,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-12,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-13,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-14,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-15,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-16,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-17,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-18,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-19,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-20,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-21,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-22,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-23,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-24,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-25,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-26,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-27,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-28,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-29,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-30,3
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-01-31,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-01,4
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-02,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-03,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-04,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-05,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-06,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-07,1
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-08,0
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-09,2
SKU-009,Face Mask N95 (Box 50),Healthcare,300,340,MedCare Supplies,0.015,6,2026-02-10,1
